IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
109.75.106.242,109-75-106-242.reverse.serverbox.de,"Linux 2.6.19 - 2.6.36",97
109.75.107.47,109-75-107-47.reverse.serverbox.de,"Linux 2.6.32",97
109.75.107.51,109-75-107-51.reverse.serverbox.de,"Linux 2.6.19 - 2.6.36",97
109.75.107.8,109-75-107-8.reverse.serverbox.de,"Linux 2.6.19 - 2.6.36",97
109.75.178.30,ffm-root165-IPMI.filoo.de,"Linux 2.6.9 - 2.6.33",96
109.75.179.123,rails-staging-1.flinc.org,"Linux 2.6.32",94
109.75.181.51,mail.lobster.de,"Linux 2.6.9 - 2.6.27",98
109.75.184.12,109-75-184-12.cloud.de-punkt.de,"PheeNet WAP-854GP WAP",98
109.75.184.150,mx01.special-host.de,"Linux 2.6.32 - 3.2",95
109.75.184.53,109-75-184-53.cloud.de-punkt.de,"Linux 2.6.32 - 2.6.35",95
109.75.184.70,109-75-184-70.hongkong.reverse.zhangltd.net,"Linux 2.6.32 - 2.6.35",95
109.75.204.211,pppoe.109-75-204-211.M-NAS08.mytrinity.com.ua,"Microsoft Windows Vista SP2",98
109.75.96.97,109-75-96-97.reverse.serverbox.de,"Juniper MX960 router (JUNOS 9.5R3.7)",97
109.75.97.140,109-75-97-140.reverse.serverbox.de,"Linux 2.6.32",99
109.75.97.142,109-75-97-142.reverse.serverbox.de,"Linux 2.6.32 - 2.6.35",95
109.75.97.91,109-75-97-91.reverse.serverbox.de,"Linux 2.6.19 - 2.6.36",97
109.75.99.110,109-75-99-110.reverse.serverbox.de,"Linux 2.6.19 - 2.6.36",97
109.86.144.17,17.144.86.109.triolan.net,"Microsoft Windows XP SP2",96
109.86.170.244,244.170.86.109.triolan.net,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",99
109.86.182.176,176.182.86.109.triolan.net,"Microsoft Windows XP SP3",95
109.86.210.213,213.210.86.109.triolan.net,"Microsoft Windows Server 2008 SP1",96
109.86.210.9,9.210.86.109.triolan.net,"Microsoft Windows Server 2008 SP1",96
109.87.1.254,254.1.87.109.triolan.net,"Linksys WRV54G WAP",97
109.94.0.3,ns1.podolsknet.ru,"FreeBSD 7.0-BETA4 - 7.0",97
109.95.210.206,s2.prounixadmin.ru,"Linux 2.6.18 - 2.6.32",95
109.95.33.3,,"FreeBSD 7.0-BETA4 - 7.0",96
109.95.35.3,,"FreeBSD 7.0-BETA4 - 7.0",96
109.95.37.12,,"FreeBSD 8.0-RELEASE",96
109.95.37.9,,"FreeBSD 8.0-RELEASE",98
110.10.218.168,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
110.10.49.149,,"Linux 2.6.15 - 2.6.24 (embedded)",99
110.11.193.41,,"Linux 2.6.18 - 2.6.32",97
110.11.206.230,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
110.11.249.137,,"Linux 2.6.9 - 2.6.30",96
110.12.152.95,,"Linux 2.6.18",98
110.12.168.253,,"Linux 2.4.9 - 2.4.18 (likely embedded)",97
110.12.197.160,,"Alcatel OmniStack 6024 or Enterasys Vertical Horizon VH-2402S2 switch, or Dell 1815dn or Samsung SCX-6x22 printer",97
110.123.218.30,,"Linux 2.4.33 (embedded)",96
110.12.63.169,,"Linux 2.6.18",98
110.12.77.68,,"Linux 2.4.9 - 2.4.18 (likely embedded)",97
110.13.122.129,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
110.13.124.56,,"Linux 2.6.18",99
110.13.125.125,,"Linux 2.6.18",99
110.13.197.29,,"OpenWrt (Linux 2.4.30 - 2.4.34)",95
110.13.233.135,,"Linux 2.6.24 - 2.6.25",96
110.13.239.169,,"Linux 2.6.17 - 2.6.36",97
110.136.166.105,105.subnet110-136-166.speedy.telkom.net.id,"NAS device (Linux 2.6.15): GalaxyMetalGear 4500MGB, Icy Box IB-NAS4220-B, or MRT Dual GigaNAS",93
110.138.245.114,114.subnet110-138-245.speedy.telkom.net.id,"MikroTik RouterOS 3.30",93
110.139.117.84,84.subnet110-139-117.speedy.telkom.net.id,"ADSL modem: Linksys AM300, Philips CGA5722 or SNA6500, Siemens Gigaset SX541, T-Sinus 111, or USRobotics USR9111",99
110.139.21.124,124.subnet110-139-21.speedy.telkom.net.id,"Linksys WRV54G WAP",94
110.139.236.76,76.subnet110-139-236.speedy.telkom.net.id,"MikroTik RouterOS 3.30",95
110.14.0.118,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
110.14.149.252,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",90
110.14.20.151,,"Linux 2.6.24 - 2.6.25",96
110.14.29.6,,"Linux 2.6.18 - 2.6.32",99
110.14.32.33,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",98
110.15.108.68,,"Linux 2.4.18",97
110.152.124.233,,"F5 BIG-IP 3650 Local Traffic Manager load balancer",90
110.15.233.171,,"Sagem My du@l radio 700 Internet radio",83
110.15.49.217,,"Linux 2.6.18",98
110.159.11.32,,"Linux 2.6.15 - 2.6.27",97
110.159.18.63,,"Linux 2.6.14 - 2.6.30",97
110.159.19.219,,"D-Link DSL-2640B ADSL router",98
110.159.96.210,,"OpenWrt White Russian 0.9 (Linux 2.4.30)",95
110.178.208.80,,"Linux 2.4.33 (embedded)",96
110.179.163.68,,"Secure Computing SG550 firewall (Linux 2.4.31)",96
110.180.113.164,,"Linux 2.4.33 (embedded)",96
110.183.161.142,,"Linux 2.4.33 (embedded)",95
110.184.170.129,,"Linux 2.4.33 (embedded)",96
110.185.12.173,,"Linux 2.4.33 (embedded)",96
110.185.145.248,,"Linux 2.4.33 (embedded)",95
110.187.143.58,,"Linux 2.4.33 (embedded)",95
110.188.54.70,,"Linux 2.4.33 (embedded)",95
110.191.206.33,,"Microsoft Windows XP SP3",96
110.191.233.147,,"Microsoft Windows 7 SP0 - SP1",95
110.19.14.90,,"Linux 2.4.33 (embedded)",96
110.198.135.165,,"Linux 2.4.33 (embedded)",99
110.198.23.15,,"Microsoft Windows XP SP2 - SP3",96
110.200.203.128,,"Linux 2.4.33 (embedded)",96
110.204.22.149,,"Linux 2.4.33 (embedded)",96
110.210.202.115,,"Linux 2.4.33 (embedded)",95
110.228.147.16,,"Linux 2.4.33 (embedded)",96
110.229.193.143,,"Linux 2.4.33 (embedded)",96
110.230.234.250,,"Linux 2.4.33 (embedded)",93
110.231.189.217,,"Linux 2.4.33 (embedded)",94
110.240.198.8,,"Linux 2.6.18 (ClarkConnect 4.3 Enterprise Edition)",95
110.240.96.88,,"Linux 2.4.33 (embedded)",96
110.244.19.188,,"Linux 2.4.33 (embedded)",96
110.250.251.167,,"Linux 2.4.33 (embedded)",96
110.252.9.99,,"Linux 2.4.33 (embedded)",99
110.253.50.5,,"Linux 2.4.33 (embedded)",94
110.254.183.202,,"Linux 2.4.33 (embedded)",95
110.254.211.171,,"Linux 2.4.33 (embedded)",96
110.254.42.25,,"Linux 2.4.33 (embedded)",95
110.35.100.213,,"Interbell IB-305 VoIP phone",97
110.35.101.165,,"Interbell IB-305 VoIP phone",97
110.35.103.167,,"Welltech ATA-171 VoIP adapter",96
110.35.103.45,,"Interbell IB-305 VoIP phone",97
110.35.105.237,,"Interbell IB-305 VoIP phone",97
110.35.106.127,,"Interbell IB-305 VoIP phone",91
110.35.106.159,,"Interbell IB-305 VoIP phone",97
110.35.106.173,,"Interbell IB-305 VoIP phone",97
110.35.109.94,,"Interbell IB-305 VoIP phone",97
110.35.97.50,,"Interbell IB-305 VoIP phone",97
110.45.121.89,,"Linux 2.6.14 - 2.6.30",94
110.45.74.90,,"Linux 2.6.27",95
110.46.1.66,,"Linux 2.6.14 - 2.6.30",94
110.46.218.54,,"Linux 2.6.27",94
110.47.135.16,,"Linux 2.6.14 - 2.6.30",97
110.47.143.168,,"Linux 2.6.14 - 2.6.30",94
110.47.247.105,,"Linux 2.6.14 - 2.6.30",94
110.5.165.243,,"PORTech GSM VoIP adapter",97
110.5.165.83,,"Interbell IB-305 VoIP phone",97
110.5.172.23,,"PORTech GSM VoIP adapter",97
110.5.175.79,,"Interbell IB-305 VoIP phone",97
110.52.124.133,,"Secure Computing SG550 firewall (Linux 2.4.31)",92
110.53.35.234,,"Microsoft Windows XP SP3",96
110.55.84.86,110.55.84.86.BTI.NET.PH,"Linux 2.4.33 (embedded)",94
110.7.118.107,,"Linksys RV042 router",92
110.80.27.167,,"Linux 2.6.9 - 2.6.30",96
110.8.158.65,,"Linux 2.6.18",99
110.8.188.128,,"Linux 2.6.27",95
110.8.215.58,,"Microsoft Windows 2000 SP4 or Windows XP Professional SP1",95
110.83.123.119,,"Linux 2.4.33 (embedded)",96
110.83.20.20,20.20.83.110.broad.fz.fj.dynamic.163data.com.cn,"OpenWrt (Linux 2.4.32)",94
110.83.33.234,234.33.83.110.broad.fz.fj.dynamic.163data.com.cn,"OpenWrt (Linux 2.4.32)",94
110.8.34.146,,"Linux 2.6.18 - 2.6.21",96
110.83.71.17,,"Linux 2.4.33 (embedded)",95
110.83.71.8,,"MikroTik RouterOS 3.30",97
110.84.205.224,224.205.84.110.broad.fz.fj.dynamic.163data.com.cn,"MikroTik RouterOS 3.30",97
110.84.232.251,251.232.84.110.broad.fz.fj.dynamic.163data.com.cn,"OpenWrt (Linux 2.4.32)",94
110.84.253.96,,"Linksys WRV54G WAP",96
110.84.31.207,207.31.84.110.board.xm.fj.dynamic.163data.com.cn,"MikroTik RouterOS 3.30",95
110.84.31.22,22.31.84.110.board.xm.fj.dynamic.163data.com.cn,"MikroTik RouterOS 3.30",97
110.85.228.250,250.228.85.110.board.xm.fj.dynamic.163data.com.cn,"Microsoft Windows XP SP2",95
110.85.235.36,36.235.85.110.board.xm.fj.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
110.85.250.182,182.250.85.110.board.xm.fj.dynamic.163data.com.cn,"Linux 2.6.14 - 2.6.30",97
110.85.42.64,64.42.85.110.broad.fz.fj.dynamic.163data.com.cn,"Linux 2.6.14 - 2.6.30",97
110.86.62.60,,"MikroTik RouterOS 3.30",95
110.86.77.17,,"Microsoft Windows Server 2003 R2 SP1",93
110.87.118.122,122.118.87.110.board.xm.fj.dynamic.163data.com.cn,"MikroTik RouterOS 3.30",97
110.87.119.206,206.119.87.110.board.xm.fj.dynamic.163data.com.cn,"Linux 2.6.35",95
110.87.177.212,212.177.87.110.broad.fz.fj.dynamic.163data.com.cn,"OpenWrt (Linux 2.4.32)",94
110.88.64.134,,"OpenWrt (Linux 2.4.32)",94
110.90.100.201,201.100.90.110.broad.fz.fj.dynamic.163data.com.cn,"OpenWrt (Linux 2.4.32)",94
110.90.96.122,122.96.90.110.broad.fz.fj.dynamic.163data.com.cn,"OpenWrt (Linux 2.4.32)",94
110.92.152.133,,"Interbell IB-305 VoIP phone",97
110.92.162.159,,"Interbell IB-305 VoIP phone",97
110.92.186.228,,"PORTech GSM VoIP adapter",97
110.92.187.208,,"Interbell IB-305 VoIP phone",96
110.92.187.215,,"Interbell IB-305 VoIP phone",97
110.92.208.130,,"Interbell IB-305 VoIP phone",97
110.9.73.200,,"Microsoft Windows 2000 SP4 or Windows XP Professional SP1",98
111.112.16.164,,"Linux 2.4.33 (embedded)",95
111.113.189.240,,"Linux 2.4.33 (embedded)",96
111.113.254.3,,"T-Marc 254H switch",99
111.113.255.39,,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",98
111.1.149.26,,"Linux 2.4.33 (embedded)",99
111.120.230.195,,"Microsoft Windows XP SP2 - SP3",95
111.120.235.210,,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",96
111.120.240.249,,"Linux 2.4.33 (embedded)",95
111.121.106.47,,"Microsoft Windows XP SP3",96
111.121.25.226,,"Linux 2.4.33 (embedded)",95
111.121.53.157,,"Linux 2.4.33 (embedded)",96
111.121.71.90,,"Linux 2.4.33 (embedded)",94
111.121.97.120,,"Linux 2.4.33 (embedded)",96
111.122.162.25,,"Linux 2.4.33 (embedded)",94
111.123.29.140,,"Linux 2.4.33 (embedded)",94
111.123.62.28,,"Microsoft Windows XP SP2 - SP3",92
111.126.211.226,,"Linux 2.4.33 (embedded)",99
111.126.228.175,,"Linux 2.4.33 (embedded)",95
111.127.12.32,,"Linux 2.4.33 (embedded)",96
111.128.183.100,,"Linux 2.4.33 (embedded)",96
111.128.3.41,,"Microsoft Windows XP SP3",96
111.142.220.156,,"Linux 2.4.33 (embedded)",96
111.142.233.119,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",96
1.11.145.159,,"Linux 2.6.14 - 2.6.30",97
111.148.128.187,,"Linux 2.6.15 - 2.6.27",97
111.148.128.206,,"Linux 2.6.15 - 2.6.27",97
111.148.129.129,,"Linux 2.6.15 - 2.6.27",97
111.148.129.248,,"Linux 2.6.15 - 2.6.27",97
111.148.132.234,,"Linux 2.6.15 - 2.6.27",97
111.148.134.222,,"Microsoft Windows XP SP3",96
111.148.144.179,,"Microsoft Windows XP SP2 - SP3",96
111.148.192.21,,"Linksys WRV54G WAP",96
111.148.193.107,,"Android 2.0.1 (Linux 2.6)",99
111.148.193.134,,"Android 2.0.1 (Linux 2.6)",99
111.148.193.42,,"Android 2.0.1 (Linux 2.6)",99
111.148.194.2,,"Android 2.0.1 (Linux 2.6)",99
111.148.195.177,,"Android 2.0.1 (Linux 2.6)",99
111.148.211.243,,VxWorks,96
111.148.223.220,,"Microsoft Windows XP SP2 or SP3, or Windows Embedded Standard 2009",95
111.148.237.187,,"Microsoft Windows XP Home Edition SP3",95
111.149.0.60,,"Android 2.0.1 (Linux 2.6)",99
111.149.104.136,,"Linux 2.6.15 - 2.6.27",97
111.149.106.42,,"Linux 2.6.15 - 2.6.27",97
111.149.106.63,,"Linux 2.6.15 - 2.6.27",97
111.149.107.192,,"Microsoft Windows XP SP2 - SP3",96
111.149.117.182,,"DD-WRT v24-sp2 (Linux 2.4.36)",96
111.149.12.88,,"Linksys WRV54G WAP",96
111.149.15.117,,"Android 2.0.1 (Linux 2.6)",98
111.149.15.32,,"Linksys WRV54G WAP",96
111.149.16.91,,"Linksys WRV54G WAP",96
111.149.17.125,,"Linksys WRV54G WAP",97
111.149.18.125,,"Linksys WRV54G WAP",97
111.149.19.63,,"Android 2.0.1 (Linux 2.6)",99
111.149.2.121,,"Android 2.0.1 (Linux 2.6)",99
111.149.23.36,,"Linux 2.6.15 - 2.6.27",99
111.149.235.161,,"Microsoft Windows XP SP2 - SP3",96
111.149.235.209,,"Microsoft Windows XP SP3",95
111.149.235.211,,"DD-WRT v24-sp2 (Linux 2.4.36)",98
111.149.69.21,,"Microsoft Windows XP SP3",95
111.149.7.70,,"Linksys WRV54G WAP",96
1.11.149.77,,"D-Link DAP-1522 WAP, or Xerox WorkCentre Pro 245 or 6556 printer",99
111.149.88.192,,"Microsoft Windows XP SP2 - SP3",96
111.149.88.208,,"Microsoft Windows XP SP3",96
111.150.10.140,,"Microsoft Windows XP SP2 - SP3",95
111.150.10.206,,"Microsoft Windows XP SP3",96
111.150.10.223,,"Microsoft Windows XP SP2 - SP3",96
111.150.10.72,,"Microsoft Windows Server 2003 SP2",96
111.150.70.114,,"Microsoft Windows XP SP2 - SP3",96
111.150.72.40,,"Linux 2.6.15 - 2.6.27",97
111.150.72.7,,"Microsoft Windows XP SP2 - SP3",96
111.150.73.167,,"Linux 2.6.15 - 2.6.27",97
111.150.73.203,,"Linux 2.6.15 - 2.6.27",97
111.150.73.210,,"Linux 2.6.15 - 2.6.27",97
111.150.73.26,,"Linux 2.6.15 - 2.6.27",97
111.150.75.30,,"Linux 2.6.15 - 2.6.27",97
111.150.77.118,,"Microsoft Windows XP SP3",96
111.150.77.67,,"Microsoft Windows XP SP3",95
111.150.79.150,,"Microsoft Windows XP SP2 - SP3",96
111.150.79.222,,"Microsoft Windows XP SP3",96
111.150.79.70,,"Microsoft Windows XP SP2 or SP3",96
111.150.80.142,,"Microsoft Windows XP Professional SP2",95
111.150.81.159,,"Microsoft Windows XP SP2 - SP3",96
111.150.8.184,,"Microsoft Windows XP SP2 or SP3",96
111.150.8.202,,"Linux 2.6.15 - 2.6.27",97
111.150.9.106,,"Linux 2.6.15 - 2.6.27",97
111.150.9.125,,"Microsoft Windows 7 SP0 - SP1",95
111.150.9.12,,"Microsoft Windows XP SP3",95
111.150.9.18,,"Microsoft Windows XP SP2",94
111.150.9.50,,"Linux 2.6.15 - 2.6.27",97
111.161.197.230,dns230.online.tj.cn,"Secure Computing SG550 firewall (Linux 2.4.31)",94
111.163.143.145,dns145.online.tj.cn,"Linux 2.4.33 (embedded)",96
111.163.43.242,dns242.online.tj.cn,"Linux 2.4.33 (embedded)",94
111.164.181.38,dns38.online.tj.cn,"Linux 2.4.33 (embedded)",92
111.164.42.157,dns157.online.tj.cn,"Linux 2.4.33 (embedded)",95
111.165.10.247,dns247.online.tj.cn,"Linux 2.6.8 (Debian, x86)",94
111.165.160.255,dns255.online.tj.cn,"Linux 2.4.33 (embedded)",96
111.166.131.186,dns186.online.tj.cn,"Linux 2.4.33 (embedded)",96
111.166.216.221,dns221.online.tj.cn,"Linux 2.4.33 (embedded)",95
111.166.26.42,dns42.online.tj.cn,"Microsoft Windows XP SP2 - SP3",96
111.166.42.209,dns209.online.tj.cn,"Microsoft Windows XP SP2",91
111.167.102.0,dns0.online.tj.cn,"Microsoft Windows Vista",96
111.167.193.189,dns189.online.tj.cn,"Linux 2.6.18",92
111.167.224.205,dns205.online.tj.cn,"Linux 2.4.33 (embedded)",96
111.167.94.197,dns197.online.tj.cn,"Microsoft Windows XP SP3",95
111.170.228.7,,"Linux 2.6.14 - 2.6.30",97
111.170.228.81,,"Linux 2.6.14 - 2.6.30",97
111.170.228.88,,"OpenWrt (Linux 2.4.32)",94
111.172.10.46,,"OpenWrt (Linux 2.4.32)",94
111.172.110.46,,"OpenWrt (Linux 2.4.32)",94
111.172.128.219,,"Linux 2.4.33 (embedded)",96
111.172.145.228,,"Microsoft Windows XP SP2 - SP3",96
111.172.157.158,,"Microsoft Windows XP SP3",95
111.172.196.49,,"Linux 2.4.33 (embedded)",96
111.172.29.143,,"Microsoft Windows XP SP2 or SP3, or Windows Embedded Standard 2009",95
111.172.97.246,,"Linux 2.4.33 (embedded)",96
111.173.129.212,,"Secure Computing SG550 firewall (Linux 2.4.31)",94
111.173.236.103,,"Linksys WRV54G WAP",95
111.174.132.66,,"Microsoft Windows Server 2003 SP2",96
111.174.132.74,,"OpenWrt (Linux 2.4.32)",94
111.174.137.96,,"Asus RT-AC66U router (Linux 2.6)",94
111.174.142.60,,"Microsoft Windows XP SP3",96
111.174.244.0,,"Redback Networks SmartEdge router (SmartEdge OS 5.0)",97
111.175.19.63,,"Microsoft Windows XP Professional SP2",95
111.175.202.13,,"OpenWrt (Linux 2.4.32)",94
111.175.253.195,,"Redback Networks SmartEdge 600 router (SmartEdge OS)",96
111.176.88.182,,"Secure Computing SG550 firewall (Linux 2.4.31)",94
111.179.224.191,,"Linux 2.4.33 (embedded)",96
111.179.82.238,,"Microsoft Windows XP Home Edition SP3",95
111.180.19.24,,"Linux 2.4.33 (embedded)",95
111.181.195.217,,"Linux 2.4.33 (embedded)",96
111.192.254.254,,"Linux 2.4.33 (embedded)",96
111.193.182.253,,"Secure Computing SG550 firewall (Linux 2.4.31)",94
111.193.204.218,,"Microsoft Windows Server 2003 Enterprise Edition",86
111.193.2.177,,"Linux 2.4.33 (embedded)",96
111.193.222.111,,"Linux 2.4.33 (embedded)",95
111.194.121.124,,"Linux 2.4.33 (embedded)",98
111.194.226.83,,"Linux 2.4.33 (embedded)",96
111.194.244.207,,"Linux 2.4.33 (embedded)",96
111.196.182.79,,"Linux 2.4.33 (embedded)",96
111.197.60.180,,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",96
111.199.6.11,,"Linux 2.4.33 (embedded)",95
111.2.101.252,,"Microsoft Windows XP SP2 - SP3",96
111.225.77.161,,"Microsoft Windows XP SP2 - SP3",96
111.227.20.39,,"Linux 2.4.33 (embedded)",98
111.240.236.19,111-240-236-19.dynamic.hinet.net,"Microsoft Windows Vista SP2",98
111.241.67.251,111-241-67-251.dynamic.hinet.net,"Linux 2.4.33 (embedded)",96
111.242.0.16,111-242-0-16.dynamic.hinet.net,"Microsoft Windows XP SP3",96
111.242.137.207,111-242-137-207.dynamic.hinet.net,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",96
111.242.138.114,111-242-138-114.dynamic.hinet.net,"Linux 2.6.14 - 2.6.30",96
111.242.149.61,111-242-149-61.dynamic.hinet.net,"Linux 2.4.33 (embedded)",96
111.242.27.79,111-242-27-79.dynamic.hinet.net,"Linux 2.6.14 - 2.6.30",96
111.243.175.54,111-243-175-54.dynamic.hinet.net,"Microsoft Windows XP Professional SP3",95
111.243.41.174,111-243-41-174.dynamic.hinet.net,"Microsoft Windows XP SP2 or SP3",96
111.246.32.247,111-246-32-247.dynamic.hinet.net,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",96
1.11.246.50,,"OpenWrt White Russian 0.9 (Linux 2.4.30)",96
111.248.180.46,111-248-180-46.dynamic.hinet.net,"Linksys RV042 router",97
111.248.73.49,111-248-73-49.dynamic.hinet.net,"Linux 2.6.15 - 2.6.27",99
111.249.25.134,111-249-25-134.dynamic.hinet.net,"Microsoft Windows XP SP3",94
111.249.41.95,111-249-41-95.dynamic.hinet.net,"Linux 2.6.15 - 2.6.27",99
111.249.5.140,111-249-5-140.dynamic.hinet.net,"Microsoft Windows XP SP3",95
111.249.51.52,111-249-51-52.dynamic.hinet.net,"Topfield TF6000PVR set top box",93
111.249.68.155,111-249-68-155.dynamic.hinet.net,"Linux 2.6.14 - 2.6.30",93
111.249.70.178,111-249-70-178.dynamic.hinet.net,"Microsoft Windows Server 2003 SP2",91
111.249.73.170,111-249-73-170.dynamic.hinet.net,"Linux 2.6.15 - 2.6.27",96
111.249.74.77,111-249-74-77.dynamic.hinet.net,"Linux 2.6.15 - 2.6.27",96
111.249.75.99,111-249-75-99.dynamic.hinet.net,"Linux 2.6.15 - 2.6.27",99
111.250.116.205,111-250-116-205.dynamic.hinet.net,"Linux 2.6.15 - 2.6.27",94
111.251.107.141,111-251-107-141.dynamic.hinet.net,"Microsoft Windows XP SP2 or SP3, or Windows Embedded Standard 2009",96
111.251.107.155,111-251-107-155.dynamic.hinet.net,"Microsoft Windows XP SP2 Media Center Edition",95
111.2.51.164,,"Microsoft Windows Server 2003",96
111.251.247.52,111-251-247-52.dynamic.hinet.net,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",96
111.252.106.137,111-252-106-137.dynamic.hinet.net,"Microsoft Windows XP SP3",96
111.252.127.44,111-252-127-44.dynamic.hinet.net,"Linux 2.6.15 - 2.6.27",96
111.252.229.150,111-252-229-150.dynamic.hinet.net,"Linux 2.6.14 (ASPLinux 11)",96
111.253.190.69,111-253-190-69.dynamic.hinet.net,"Microsoft Windows XP SP2 or SP3",96
111.253.84.249,111-253-84-249.dynamic.hinet.net,"Microsoft Windows Vista SP2",98
111.254.133.235,111-254-133-235.dynamic.hinet.net,"Microsoft Windows XP SP2 or SP3, or Windows Embedded Standard 2009",96
111.254.138.231,111-254-138-231.dynamic.hinet.net,"Linux 2.6.22",98
111.254.151.149,111-254-151-149.dynamic.hinet.net,"Microsoft Windows XP SP2 or SP3",96
111.254.185.245,111-254-185-245.dynamic.hinet.net,"Microsoft Windows XP SP3",96
111.65.153.1,,"Linux 2.6.14 - 2.6.30",94
111.65.178.250,,"PORTech GSM VoIP adapter",97
111.72.188.142,,"Linux 2.4.33 (embedded)",96
111.73.225.109,,"Linux 2.4.33 (embedded)",96
111.74.21.125,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
111.76.109.163,,"Linux 2.4.33 (embedded)",96
111.77.47.213,,"Linux 2.4.33 (embedded)",96
111.78.103.4,,"Linux 2.4.33 (embedded)",95
111.78.65.162,,"Linux 2.4.33 (embedded)",95
111.85.245.70,,"Linux 2.4.33 (embedded)",96
111.85.40.12,,"Linux 2.4.33 (embedded)",96
111.87.3.30,ix-pa8.int-gw.kddi.ne.jp,"Force10 S50N switch (FTOS 1.0)",91
111.90.159.146,mail.excelreplicas.com,"Linux 2.6.18 - 2.6.32",95
111.93.152.193,Static-193.152.93.111.tataidc.co.in,"IBM AIX 6.1",88
112.0.41.205,,"Linux 2.4.33 (embedded)",94
112.10.164.71,,"Linux 2.4.33 (embedded)",96
112.104.116.73,112-104-116-73.adsl.dynamic.seed.net.tw,"HP PhotoSmart C390 or C4780; or Officejet 6500, 7000, or 8500 printer",98
112.104.139.188,112-104-139-188.adsl.dynamic.seed.net.tw,"Linksys RV042 router",97
112.104.76.203,112-104-76-203.adsl.dynamic.seed.net.tw,"Secure Computing SG550 firewall (Linux 2.4.31)",96
112.112.127.41,41.127.112.112.broad.km.yn.dynamic.163data.com.cn,"Linksys RV042 router",94
112.112.160.172,172.160.112.112.broad.km.yn.dynamic.163data.com.cn,"OpenWrt 0.9 - 7.09 (Linux 2.4.30 - 2.4.34)",98
112.112.232.244,244.232.112.112.broad.km.yn.dynamic.163data.com.cn,"Linksys RV042 router",94
112.112.29.45,45.29.112.112.broad.km.yn.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
112.113.104.150,150.104.113.112.broad.km.yn.dynamic.163data.com.cn,"Microsoft Windows XP SP3",96
112.113.108.127,127.108.113.112.broad.km.yn.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
112.113.169.9,9.169.113.112.broad.km.yn.dynamic.163data.com.cn,"Microsoft Windows XP SP3",96
112.113.80.106,106.80.113.112.broad.km.yn.dynamic.163data.com.cn,"Microsoft Windows XP SP3",92
112.114.26.224,224.26.114.112.broad.km.yn.dynamic.163data.com.cn,"Microsoft Windows Server 2003",92
112.114.32.222,222.32.114.112.broad.km.yn.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",95
112.114.62.89,89.62.114.112.broad.km.yn.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",94
112.114.66.55,55.66.114.112.broad.km.yn.dynamic.163data.com.cn,"Microsoft Windows XP SP3",95
112.114.70.5,5.70.114.112.broad.km.yn.dynamic.163data.com.cn,"Microsoft Windows XP SP3",95
112.115.103.20,20.103.115.112.broad.km.yn.dynamic.163data.com.cn,"Microsoft Windows XP SP2 or SP3, or Windows Embedded Standard 2009",96
112.115.173.195,195.173.115.112.broad.km.yn.dynamic.163data.com.cn,"Linux 2.6.15 - 2.6.27",93
