IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
5.62.3.104,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",94
5.62.3.142,,"Comtrend CT536 wireless ADSL router",95
5.62.3.151,,"OpenWrt White Russian 0.9 (Linux 2.4.30)",91
5.62.3.179,,"Comtrend CT536 wireless ADSL router",95
5.62.4.14,,"Comtrend CT536 wireless ADSL router",93
5.62.4.67,,"Comtrend CT536 wireless ADSL router",95
5.62.5.79,,"Comtrend CT536 wireless ADSL router",95
5.62.5.87,,"Comtrend CT536 wireless ADSL router",95
5.62.5.105,,"Comtrend CT536 wireless ADSL router",95
5.62.5.151,,"Comtrend CT536 wireless ADSL router",93
5.62.5.170,,"Comtrend CT536 wireless ADSL router",95
5.62.6.20,,"Comtrend CT536 wireless ADSL router",94
5.62.6.51,,"Linux 2.6.15 (Ubuntu)",88
5.62.6.57,,"Comtrend CT536 wireless ADSL router",95
5.62.7.35,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.7.68,,"Comtrend CT536 wireless ADSL router",93
5.62.8.91,,"Linksys RV042 router",94
5.62.8.97,,"Comtrend CT536 wireless ADSL router",95
5.62.8.148,,"Linux 2.6.15 (Ubuntu)",88
5.62.8.208,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.9.17,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.9.33,,"Comtrend CT536 wireless ADSL router",93
5.62.10.230,,"Asus RT-AC66U router (Linux 2.6)",90
5.62.10.231,,"Comtrend CT536 wireless ADSL router",93
5.62.13.97,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.13.131,,"Comtrend CT536 wireless ADSL router",93
5.62.13.223,,"Comtrend CT536 wireless ADSL router",93
5.62.14.2,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.15.16,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.15.53,,"Comtrend CT536 wireless ADSL router",93
5.62.15.74,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.15.83,,"Comtrend CT536 wireless ADSL router",93
5.62.15.119,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",94
5.62.15.157,,"Linksys RV042 router",94
5.62.15.239,,"Comtrend CT536 wireless ADSL router",95
5.62.15.241,,"Linksys RV042 router",94
5.62.16.39,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.16.199,,"Comtrend CT536 wireless ADSL router",95
5.62.16.223,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.16.229,,"Netgear DG834G WAP or Western Digital WD TV media player",95
5.62.17.20,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.17.123,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.17.209,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",94
5.62.17.251,,"Linksys RV042 router",94
5.62.17.252,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.18.9,,"Comtrend CT536 wireless ADSL router",95
5.62.18.109,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.18.169,,"Comtrend CT536 wireless ADSL router",95
5.62.19.72,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.19.120,,"Comtrend CT536 wireless ADSL router",95
5.62.19.132,,"Comtrend CT536 wireless ADSL router",93
5.62.19.147,,"Comtrend CT536 wireless ADSL router",95
5.62.20.20,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.20.189,,"Linksys RV042 router",88
5.62.21.164,,"Comtrend CT536 wireless ADSL router",95
5.62.23.222,,"Comtrend CT536 wireless ADSL router",95
5.62.24.94,,"Comtrend CT536 wireless ADSL router",93
5.62.24.177,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.24.202,,"Comtrend CT536 wireless ADSL router",95
5.62.25.53,,"Comtrend CT536 wireless ADSL router",95
5.62.25.115,,"Linksys RV042 router",94
5.62.26.14,,"Linksys RV042 router",94
5.62.26.43,,"Comtrend CT536 wireless ADSL router",95
5.62.26.82,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.27.91,,"Comtrend CT536 wireless ADSL router",94
5.62.28.31,,"F5 BIG-IP 3650 Local Traffic Manager load balancer",90
5.62.28.34,,"Comtrend CT536 wireless ADSL router",95
5.62.28.56,,"Comtrend CT536 wireless ADSL router",95
5.62.28.122,,"Comtrend CT536 wireless ADSL router",95
5.62.29.253,,"F5 BIG-IP 3650 Local Traffic Manager load balancer",89
5.62.30.30,,"Comtrend CT536 wireless ADSL router",95
5.62.30.33,,"Comtrend CT536 wireless ADSL router",93
5.62.30.104,,"Netgear DG834G WAP or Western Digital WD TV media player",95
5.62.31.27,,"Comtrend CT536 wireless ADSL router",95
5.62.31.86,,"Comtrend CT536 wireless ADSL router",93
5.62.31.103,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",95
5.62.31.132,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.31.149,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",94
5.62.33.3,,"Linux 2.6.18 - 2.6.32",96
5.62.33.204,,"Linux 2.6.18 - 2.6.32",96
5.62.34.128,,"Linux 2.6.18 - 2.6.32",95
5.62.34.139,,"Linux 2.6.9",94
5.62.34.157,,"Linux 2.6.18 - 2.6.32",96
5.62.35.53,,"Linux 2.6.18 - 2.6.32",96
5.62.35.93,,"Linux 2.6.18 - 2.6.32",96
5.62.35.151,,"Linux 2.6.18 - 2.6.32",96
5.62.35.235,,"Linux 2.6.18 - 2.6.32",96
5.62.36.42,,"Linux 2.6.18 - 2.6.32",96
5.62.36.124,,"Linux 2.6.18 - 2.6.32",96
5.62.36.192,,"Linux 2.6.18 - 2.6.32",96
5.62.37.71,,"Linux 2.6.18 - 2.6.32",96
5.62.37.123,,"Linux 2.6.18 (CentOS 5.4)",94
5.62.37.165,,"Linux 2.6.18 - 2.6.32",96
5.62.39.136,,"Linux 2.6.18 - 2.6.32",96
5.62.40.44,,"Linux 2.6.18 - 2.6.32",96
5.62.40.66,,"Linux 2.6.18 - 2.6.32",96
5.62.42.12,,"Linux 2.6.18 - 2.6.32",96
5.62.42.76,,"Linux 2.6.18 - 2.6.32",96
5.62.43.26,,"Linux 2.6.18 - 2.6.32",96
5.62.43.207,,"Linux 2.6.18 - 2.6.32",96
5.62.44.38,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.44.147,,"Linux 2.6.18 - 2.6.32",96
5.62.44.236,,"Linux 2.6.18 - 2.6.32",96
5.62.46.34,,"Linux 2.6.18 - 2.6.32",96
5.62.46.73,,"Linux 2.6.18 - 2.6.32",96
5.62.46.153,,"Linux 2.6.18 - 2.6.32",96
5.62.46.171,,"Linux 2.6.18 - 2.6.32",96
5.62.47.18,,"Linux 2.6.18 - 2.6.21",98
5.62.47.123,,"Linux 2.6.18 - 2.6.32",95
5.62.49.207,,"Linux 2.6.18 - 2.6.21",98
5.62.50.180,,"Linux 2.6.18 - 2.6.32",96
5.62.51.205,,"Linux 2.6.18 - 2.6.32",96
5.62.52.14,,"Linux 2.6.18 - 2.6.32",96
5.62.52.65,,"Linux 2.6.18 - 2.6.32",96
5.62.52.157,,"Linux 2.6.18 - 2.6.32",96
5.62.52.246,,"Linux 2.6.18 - 2.6.32",96
5.62.53.124,,"Linux 2.6.18 - 2.6.32",96
5.62.54.33,,"Linux 2.6.18 - 2.6.32",96
5.62.54.46,,"Linux 2.6.18 - 2.6.32",96
5.62.54.57,,"Linux 2.6.18 - 2.6.32",96
5.62.54.67,,"Linux 2.6.18 - 2.6.32",96
5.62.54.72,,"Linux 2.6.18 - 2.6.32",96
5.62.54.102,,"Linux 2.6.18 - 2.6.32",96
5.62.54.106,,"Linux 2.6.18 - 2.6.32",96
5.62.54.108,,"Linux 2.6.18 - 2.6.32",96
5.62.54.119,,"Linux 2.6.18 - 2.6.32",96
5.62.55.45,,"Linux 2.6.18 - 2.6.32",96
5.62.55.126,,"Linux 2.6.18 - 2.6.32",96
5.62.55.160,,"Linux 2.6.18 - 2.6.32",96
5.62.56.103,,"Linux 2.6.18 - 2.6.32",96
5.62.57.61,,"Linux 2.6.18 - 2.6.32",96
5.62.57.133,,"Linux 2.6.18 - 2.6.32",96
5.62.57.209,,"Linux 2.6.18 - 2.6.32",96
5.62.58.59,,"Linux 2.6.18 - 2.6.32",96
5.62.58.154,,"Linux 2.6.18 - 2.6.32",96
5.62.59.170,,"Linux 2.6.18 - 2.6.32",96
5.62.60.61,,"Linux 2.6.18 - 2.6.32",96
5.62.60.89,,"Linux 2.6.18 - 2.6.32",96
5.62.60.193,,"Linux 2.6.18 - 2.6.32",96
5.62.60.195,,"Linux 2.6.18 - 2.6.32",96
5.62.61.16,,"Linux 2.6.18 - 2.6.32",96
5.62.62.115,,"Linux 2.6.18 - 2.6.32",96
5.62.63.228,,"Linux 2.6.18 - 2.6.32",96
5.62.64.23,,"Linux 2.6.29",92
5.62.64.49,,"Linux 2.6.29",92
5.62.64.254,,"Comtrend CT536 wireless ADSL router",89
5.62.65.49,,"Linux 2.6.29",92
5.62.65.70,,"Linux 2.6.38",92
5.62.65.129,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",90
5.62.66.215,,"Linux 2.6.38",90
5.62.67.44,,"Linux 2.6.38",92
5.62.67.92,,"Linux 2.6.38",92
5.62.67.147,,"Linux 2.6.38",92
5.62.67.241,,"Linux 2.6.29",92
5.62.68.80,,"Linux 2.6.29",92
5.62.68.240,,"Linux 2.6.38 - 3.0",92
5.62.68.242,,"Linux 2.6.29",92
5.62.69.78,,"Netgear DG834G WAP or Western Digital WD TV media player",91
5.62.69.187,,"Linux 2.6.29",92
5.62.69.191,,"Linux 2.6.38 - 3.0",92
5.62.70.151,,"Netgear DG834G WAP or Western Digital WD TV media player",96
5.62.70.226,,"Linux 2.6.38 - 3.0",92
5.62.70.242,,"Linux 2.6.38 - 3.0",92
5.62.71.105,,"Comtrend CT536 wireless ADSL router",89
5.62.71.207,,"Linux 3.2 - 3.6",85
5.62.72.83,,"DD-WRT v23 (Linux 2.4.34)",83
5.62.73.117,,"Linux 2.6.38",92
5.62.73.173,,"Linux 2.6.32",86
5.62.74.50,,"Linux 2.6.38 - 3.0",92
5.62.74.62,,"Linux 2.6.38",92
5.62.74.98,,"Linux 2.6.32 - 2.6.39",87
5.62.74.148,,"Linux 2.6.38 - 3.0",92
5.62.74.230,,"Linux 2.6.38",83
5.62.75.117,,"Linux 2.6.38 - 3.0",92
5.62.75.138,,"Linux 2.6.38",95
5.62.76.64,,"Linux 2.6.29",92
5.62.76.117,,"Linux 2.6.38",92
5.62.76.154,,"Linux 2.6.29",92
5.62.76.205,,"Linux 2.6.35",86
5.62.77.98,,"Linux 2.6.29",92
5.62.77.140,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",89
5.62.79.125,,"Comtrend CT536 wireless ADSL router",90
5.62.79.181,,"Linux 2.6.38",92
5.62.79.210,,"Linux 2.6.32 - 2.6.39",87
5.62.80.25,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",89
5.62.80.120,,"Linux 2.6.38",92
5.62.80.136,,"Comtrend CT536 wireless ADSL router",90
5.62.81.161,,"Linux 2.6.38 - 3.0",92
5.62.82.23,,"Linux 2.6.38",92
5.62.82.96,,"Linux 2.6.32 - 2.6.39",87
5.62.83.76,,"Comtrend CT536 wireless ADSL router",90
5.62.83.159,,"Linux 2.6.38",92
5.62.84.241,,"Linux 2.6.29",92
5.62.85.86,,"Linux 2.6.32",86
5.62.85.118,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",90
5.62.85.136,,"Comtrend CT536 wireless ADSL router",90
5.62.86.39,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",90
5.62.86.68,,"Linux 2.6.29",92
5.62.86.191,,"Comtrend CT536 wireless ADSL router",90
5.62.86.193,,"Linux 2.6.38",92
5.62.86.196,,"Linksys RV042 router",94
5.62.87.17,,"Netgear DG834G WAP or Western Digital WD TV media player",95
5.62.87.68,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",90
5.62.87.82,,"Comtrend CT536 wireless ADSL router",90
5.62.88.68,,"Linksys RV042 router",90
5.62.88.98,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",89
5.62.88.108,,"Comtrend CT536 wireless ADSL router",90
5.62.88.123,,"Comtrend CT536 wireless ADSL router",90
5.62.88.246,,"Linux 2.6.38",94
5.62.90.142,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",89
5.62.90.179,,"Comtrend CT536 wireless ADSL router",90
5.62.91.67,,"Linux 2.6.38",92
5.62.91.69,,"Comtrend CT536 wireless ADSL router",90
5.62.91.138,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",90
5.62.91.157,,"Linux 2.6.38 - 3.0",92
5.62.91.178,,"Comtrend CT536 wireless ADSL router",89
5.62.92.74,,"Netgear DG834G WAP or Western Digital WD TV media player",92
5.62.92.113,,"Netgear DG834G WAP or Western Digital WD TV media player",91
5.62.93.37,,"Linux 2.6.38",92
5.62.94.176,,"Linux 2.6.38",92
5.62.95.214,,"Linux 2.6.18 - 2.6.32",96
5.62.96.20,,"Linux 2.6.18 - 2.6.32",96
5.62.97.32,,"Linux 2.6.18 - 2.6.32",96
5.62.97.47,,"Linux 2.6.18 - 2.6.32",96
5.62.97.178,,"Linux 2.6.18 - 2.6.32",96
5.62.98.5,,"Linux 2.6.18 - 2.6.32",96
5.62.98.161,,"Linux 2.6.18 - 2.6.32",96
5.62.102.53,,"Linux 2.6.18 - 2.6.21",98
5.62.103.68,,"Linux 2.6.18 - 2.6.21",98
5.62.103.115,,"Linux 2.6.18 - 2.6.32",96
5.62.104.4,,"Linux 2.6.18 - 2.6.32",96
5.62.104.182,,"Linux 2.6.18 - 2.6.32",96
5.62.105.123,,"Linux 2.6.18 - 2.6.32",96
5.62.106.150,,"Linux 2.6.15 - 2.6.26 (likely embedded)",94
5.62.107.54,,"Linux 2.6.18 - 2.6.21",98
5.62.107.157,,"Linux 2.6.18 - 2.6.32",96
5.62.107.171,,"Linux 2.6.18 - 2.6.21",94
5.62.107.192,,"Linux 2.6.18 - 2.6.32",96
5.62.108.38,,"Linux 2.6.18 - 2.6.21",98
5.62.108.143,,"Linux 2.6.18 - 2.6.21",94
5.62.109.85,,"Linux 2.6.18 - 2.6.32",96
5.62.109.144,,"Linux 2.6.18 - 2.6.32",96
5.62.109.148,,"Linux 2.6.18 - 2.6.21",98
5.62.109.206,,"Linux 2.6.18 - 2.6.21",98
5.62.110.72,,"Linux 2.6.18 - 2.6.32",96
5.62.110.160,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",93
5.62.110.189,,"Linux 2.6.18 - 2.6.21",94
5.62.110.230,,"Linux 2.6.18 - 2.6.21",98
5.62.111.89,,"Linux 2.6.18 - 2.6.32",95
5.62.111.115,,"Linux 2.6.18 - 2.6.32",96
5.62.112.5,,"Linux 2.6.18 - 2.6.32",96
5.62.112.97,,"Linux 2.6.18 - 2.6.21",98
5.62.113.143,,"Linux 2.6.18 - 2.6.32",96
5.62.113.153,,"Linux 2.6.18 - 2.6.32",96
5.62.116.5,,"Linux 2.6.18 - 2.6.32",96
5.62.116.198,,"Linux 2.6.18 - 2.6.32",96
5.62.116.239,,"Linux 2.6.18 - 2.6.32",96
5.62.117.106,,"Linux 2.6.18 - 2.6.32",96
5.62.117.128,,"Linux 2.6.18 - 2.6.32",96
5.62.117.154,,"Linux 2.6.18 - 2.6.32",96
5.62.118.247,,"Linux 2.6.18 - 2.6.32",96
5.62.119.59,,"Linux 2.6.18 - 2.6.32",96
5.62.119.218,,"Linux 2.6.18 - 2.6.32",96
5.62.120.14,,"Linux 2.6.18 - 2.6.32",96
5.62.120.151,,"Linux 2.6.18 - 2.6.32",96
5.62.120.172,,"Linux 2.6.18 - 2.6.32",96
5.62.120.243,,"Linux 2.6.18 - 2.6.21",98
5.62.121.204,,"Linux 2.6.18 - 2.6.21",98
5.62.122.107,,"Linux 2.6.18 - 2.6.32",96
5.62.122.231,,"Linux 2.6.18 - 2.6.32",96
5.62.123.135,,"Linux 2.6.18 - 2.6.32",96
5.62.124.24,,"Linux 2.6.18 - 2.6.32",96
5.62.124.165,,"Linux 2.6.18 - 2.6.21",94
5.62.124.243,,"Linux 2.6.18 - 2.6.21",94
5.62.124.248,,"Linux 2.6.18 - 2.6.32",96
5.62.125.3,,"Linux 2.6.18 - 2.6.32",96
5.62.126.138,,"Linux 2.6.18 - 2.6.32",96
5.62.127.46,,"Linux 2.6.38",92
5.62.127.61,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",89
5.62.127.110,,"Comtrend CT536 wireless ADSL router",90
5.62.127.171,,"Linux 2.6.38 - 3.0",92
5.62.127.174,,"Comtrend CT536 wireless ADSL router",90
5.62.127.180,,"Netgear DG834G WAP or Western Digital WD TV media player",95
5.62.127.196,,"Linux 2.6.38",92
5.63.63.148,,"MikroTik RouterOS 3.30",99
5.63.153.185,,"Linux 2.6.32 - 3.2",95
5.63.153.214,,"Linux 2.6.32 - 3.2",95
5.63.154.157,5-63-154-157.xen.vps.regruhosting.ru,"Linux 2.6.32 - 3.2",95
5.63.155.110,kostjunino.ru,"Linux 2.6.32 - 3.2",95
5.63.155.182,5-63-155-182.ovz.vps.regruhosting.ru,"Linux 3.0",95
5.72.35.87,,"Linux 2.6.18 - 2.6.32",96
5.74.203.136,,"Linux 2.6.18 - 2.6.32",96
5.74.203.168,,"Linux 2.6.18 - 2.6.32",96
5.74.248.73,,"Linux 2.6.18 - 2.6.32",96
5.83.24.85,,"FreeBSD 6.2-STABLE - 6.4-STABLE",96
5.104.35.99,5-104-35-99.mytrinity.com.ua,VxWorks,99
5.105.1.61,5-105-1-61.mytrinity.com.ua,"Control4 HC-300 home controller",99
5.134.80.4,,"Linux 2.6.32 - 3.2",95
5.134.80.117,,"Linux 2.6.32 - 3.2",91
5.134.80.159,,"Linux 2.6.32 - 3.2",91
5.134.80.163,,"Linux 2.6.32 - 3.2",95
5.134.80.205,,"Linux 2.6.32 - 3.2",95
5.134.81.6,,"Linux 2.6.32 - 3.2",91
5.134.81.12,,"Linux 2.6.32 - 3.2",95
5.134.81.20,,"Linux 2.6.32 - 3.2",95
5.134.81.22,,"Linux 2.6.32 - 3.2",95
5.134.81.48,,"Linux 2.6.32 - 3.2",95
5.134.81.77,,"Linux 2.6.32 - 3.2",95
5.134.81.80,,"Linux 2.6.32 - 3.2",95
5.134.81.127,,"Linux 2.6.32 - 3.2",95
5.134.81.128,,"Linux 2.6.32 - 3.2",95
5.134.81.139,,"Linux 2.6.32 - 3.2",95
5.134.81.140,,"Linux 2.6.32 - 3.2",95
5.134.81.154,,"Linux 2.6.32 - 3.2",95
5.134.81.156,,"Linux 2.6.32 - 3.2",95
5.134.81.161,,"Linux 2.6.32 - 3.2",95
5.134.81.167,,"Linux 2.6.32 - 3.2",91
5.134.81.174,,"Linux 2.6.32 - 3.2",95
5.134.81.197,,"Linux 2.6.32 - 3.2",95
5.134.81.203,,"Linux 2.6.32 - 3.2",91
5.134.81.245,,"Linux 2.6.32 - 3.2",95
5.134.81.246,,"Linux 2.6.32 - 3.2",95
5.134.82.6,,"Linux 2.6.32 - 3.2",95
5.134.82.28,,"Linux 2.6.32 - 3.2",95
5.134.82.33,,"Linux 2.6.32 - 3.2",95
5.134.82.40,,"Linux 2.6.32 - 3.2",95
5.134.82.50,,"Linux 2.6.32 - 3.2",95
5.134.82.51,,"Linux 2.6.32 - 3.2",95
5.134.82.72,,"Linux 2.6.32 - 3.2",95
5.134.82.119,,"Linux 2.6.32 - 3.2",95
5.134.82.123,,"Linux 2.6.32 - 3.2",95
5.134.82.132,,"Linux 2.6.32 - 3.2",95
5.134.82.174,,"Linux 2.6.32 - 3.2",95
5.134.82.178,,"Linux 2.6.32 - 3.2",95
5.134.82.210,,"Linux 2.6.32 - 3.2",95
5.134.82.219,,"Linux 2.6.32 - 3.2",95
5.134.82.234,,"Linux 2.6.32 - 3.2",95
5.134.82.247,,"Linux 2.6.32 - 3.2",95
5.134.82.250,,"Linux 2.6.32 - 3.2",95
5.134.83.68,,"Linux 2.6.32 - 3.2",95
5.134.83.77,,"Linux 2.6.32 - 3.2",95
5.134.83.84,,"Linux 2.6.32 - 3.2",95
5.134.83.89,,"Linux 2.6.32 - 3.2",95
5.134.83.90,,"Linux 2.6.32 - 3.2",95
5.134.83.97,,"Linux 2.6.32 - 3.2",95
5.134.83.134,,"Linux 2.6.32 - 3.2",95
5.134.83.136,,"Linux 2.6.32 - 3.2",95
5.134.83.141,,"Linux 2.6.32 - 3.2",95
5.134.83.146,,"Linux 2.6.32 - 3.2",95
5.134.83.153,,"Linux 2.6.32 - 3.2",95
5.134.83.158,,"Linux 2.6.32 - 3.2",95
5.134.83.193,,"Linux 2.6.32 - 3.2",95
5.134.83.198,,"Linux 2.6.32 - 3.2",95
5.134.83.250,,"Linux 2.6.32 - 3.2",95
5.134.83.251,,"Linux 2.6.32 - 3.2",95
5.134.84.25,,"Linux 2.6.32 - 3.2",95
5.134.84.134,,"Linux 2.6.32 - 3.2",95
5.134.84.218,,"Linux 2.6.32 - 3.2",95
5.134.85.37,,"Linux 2.6.32 - 3.2",95
5.134.85.55,,"Linux 2.6.32 - 3.2",95
5.134.85.75,,"Linux 2.6.32 - 3.2",95
5.134.85.112,,"Linux 2.6.32 - 3.2",95
5.134.85.154,,"Linux 2.6.32 - 3.2",95
5.134.85.163,,"Linux 2.6.32 - 3.2",91
5.134.85.168,,"Linux 2.6.32 - 3.2",91
5.134.85.174,,"Linux 2.6.32 - 3.2",95
5.134.85.194,,"Linux 2.6.32 - 3.2",95
5.134.85.206,,"Linux 2.6.32 - 3.2",95
5.134.85.217,,"Linux 2.6.32 - 3.2",95
5.134.85.248,,"Linux 2.6.32 - 3.2",95
5.134.85.251,,"Linux 2.6.32 - 3.2",95
5.134.85.252,,"Linux 2.6.32 - 3.2",95
5.134.85.254,,"Linux 2.6.32 - 3.2",95
5.134.86.10,,"Linux 2.6.32 - 3.2",95
5.134.86.18,,"Linux 2.6.32 - 3.2",91
5.134.86.29,,"Linux 2.6.32 - 3.2",95
5.134.86.87,,"Linux 2.6.32 - 3.2",95
5.134.86.97,,"Linux 2.6.32 - 3.2",95
5.134.86.99,,"Linux 2.6.32 - 3.2",95
5.134.86.106,,"Linux 2.6.32 - 3.2",95
5.134.86.128,,"Linux 2.6.32 - 3.2",95
5.134.86.136,,"Linux 2.6.32 - 3.2",95
5.134.86.142,,"Linux 2.6.32 - 3.2",95
5.134.86.154,,"Linux 2.6.32 - 3.2",95
5.134.86.155,,"Linux 2.6.32 - 3.2",95
5.134.86.161,,"Linux 2.6.32 - 3.2",95
5.134.86.172,,"Linux 2.6.32 - 3.2",95
5.134.86.174,,"Linux 2.6.32 - 3.2",95
5.134.86.182,,"Linux 2.6.32 - 3.2",95
5.134.86.184,,"Linux 2.6.32 - 3.2",95
5.134.86.189,,"Linux 2.6.32 - 3.2",95
5.134.86.214,,"Linux 2.6.32 - 3.2",95
5.134.86.243,,"Linux 2.6.32 - 3.2",95
5.134.87.29,,"Linux 2.6.32 - 3.2",95
5.134.87.36,,"Linux 2.6.32 - 3.2",95
5.134.87.40,,"Linux 2.6.32 - 3.2",95
5.134.87.64,,"Linux 2.6.32 - 3.2",95
5.134.87.66,,"Linux 2.6.32 - 3.2",95
5.134.87.83,,"Linux 2.6.32 - 3.2",95
5.134.87.99,,"Linux 2.6.32 - 3.2",95
5.134.87.101,,"Linux 2.6.32 - 3.2",95
5.134.87.107,,"Linux 2.6.32 - 3.2",95
5.134.87.108,,"Linux 2.6.32 - 3.2",95
5.134.87.110,,"Linux 2.6.32 - 3.2",95
5.134.87.111,,"Linux 2.6.32 - 3.2",95
5.134.87.121,,"Linux 2.6.32 - 3.2",95
5.134.87.145,,"Linux 2.6.32 - 3.2",95
5.134.87.155,,"Linux 2.6.32 - 3.2",95
5.134.87.156,,"Linux 2.6.32 - 3.2",95
5.134.87.160,,"Linux 2.6.32 - 3.2",95
5.134.87.167,,"Linux 2.6.32 - 3.2",95
5.134.87.181,,"Linux 2.6.32 - 3.2",95
5.134.87.189,,"Linux 2.6.32 - 3.2",95
5.134.87.210,,"Linux 2.6.32 - 3.2",95
5.134.87.227,,"Linux 2.6.32 - 3.2",95
5.134.87.243,,"Linux 2.6.32 - 3.2",95
5.135.2.172,h7kjps6lcw2cvwe.panelbig.com,"Linux 2.6.32",96
5.145.217.141,,"Microsoft Windows Vista SP2",97
5.152.197.14,h5-152-197-14.host.redstation.co.uk,"Microsoft Windows XP SP3",96
5.152.198.238,h5-152-198-238.host.redstation.co.uk,"Linux 2.6.9 - 2.6.33",96
5.152.200.18,h5-152-200-18.host.redstation.co.uk,"Microsoft Windows 7 SP0 - SP1, Windows Server 2008 SP1, or Windows 8",96
5.152.200.35,h5-152-200-35.host.redstation.co.uk,"Microsoft Windows Server 2003 SP1 or SP2",94
5.152.200.40,h5-152-200-40.host.redstation.co.uk,"Microsoft Windows Server 2003 SP1 or SP2",93
5.153.5.131,5.153.5.131-static.reverse.softlayer.com,"Linux 2.6.18 - 2.6.32",95
5.157.104.255,5-157-104-255.v4.ngi.it,"Linux 2.4.33 (embedded)",96
5.164.131.44,5x164x131x44.dynamic.samara.ertelecom.ru,"Microsoft Windows XP SP2 or SP3",96
5.164.164.141,5x164x164x141.dynamic.samara.ertelecom.ru,"Microsoft Windows Vista SP2",95
5.164.205.58,5x164x205x58.dynamic.nn.ertelecom.ru,"Microsoft Windows XP SP2 or SP3",96
5.164.238.205,5x164x238x205.dynamic.nn.ertelecom.ru,"Microsoft Windows XP SP2 or SP3",95
5.164.245.167,5x164x245x167.dynamic.nn.ertelecom.ru,"Microsoft Windows XP SP2 or SP3",96
5.164.249.105,5x164x249x105.dynamic.nn.ertelecom.ru,"D-Link DI-504 or DI-704P broadband router, or DI-524 WAP",87
5.165.8.223,5x165x8x223.dynamic.ekat.ertelecom.ru,"Microsoft Windows XP Professional SP2",95
5.165.127.94,5x165x127x94.dynamic.lipetsk.ertelecom.ru,"Microsoft Windows XP Professional SP2",95
5.166.245.42,5x166x245x42.dynamic.spb.ertelecom.ru,"Microsoft Windows Vista SP2",99
5.167.76.234,5x167x76x234.dynamic.yola.ertelecom.ru,"Microsoft Windows XP SP2 - SP3",95
5.177.49.50,,"Sagem My du@l radio 700 Internet radio",85
5.186.51.206,,"Linux 2.6.9 - 2.6.30",96
5.186.52.255,,"Linksys WRV54G WAP",96
5.186.55.20,,"Linux 2.6.18",95
8.20.243.125,,"Linux 2.6.9 - 2.6.24",98
8.20.243.178,,"Linux 2.6.9 - 2.6.24",94
12.239.193.230,,"Symbol AP-3021 switch",88
14.32.16.87,,"DD-WRT (Linux 2.6.23, MIPS)",98
14.32.91.182,,"Aastra Dialog 4425 IP phone",98
14.36.48.114,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",96
14.37.19.221,,"Linux 2.6.18 - 2.6.32",98
14.37.47.49,,"Linux 2.6.18 - 2.6.32",99
